ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
4602845,HM118636,01/11/2006 03:43:00 PM,062XX S HONORE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,0714,007,15,67,18,,,2006,02/04/2016 06:33:39 AM,,,
3793937,HL157265,02/01/2005 10:55:00 PM,020XX S RUBLE ST,0460,BATTERY,SIMPLE,STREET,true,false,1233,012,25,31,08B,,,2005,02/04/2016 06:33:39 AM,,,
10318251,HY507192,11/19/2015 09:05:00 AM,039XX W GLADYS AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,true,false,1132,011,24,26,18,1150173,1898065,2015,11/26/2015 03:56:16 PM,41.876196845,-87.724082848,"(41.876196845, -87.724082848)"
4281121,HL595813,09/02/2005 08:15:00 AM,010XX W 107TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2234,022,34,75,26,,,2005,02/04/2016 06:33:39 AM,,,
7070251,HR464987,08/04/2009 06:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2009,02/04/2016 06:33:39 AM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
1995539,HH197664,02/08/2002 03:00:00 PM,007XX W ERIE ST,0810,THEFT,OVER $500,STREET,false,false,1323,012,,,06,,,2002,02/04/2016 06:33:39 AM,,,
3311747,HK347116,05/06/2004 06:26:58 PM,060XX S RHODES AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,false,false,0313,003,20,42,11,,,2004,02/04/2016 06:33:39 AM,,,
5732580,HN540404,08/17/2007 07:00:00 PM,035XX W 79TH ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,0834,008,18,70,20,,,2007,02/04/2016 06:33:39 AM,,,
1351670,G054003,01/26/2001 03:00:00 PM,044XX W NORTH AV,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,2533,025,,,06,1146352,1910299,2001,08/17/2015 03:03:40 PM,41.909841872,-87.737800612,"(41.909841872, -87.737800612)"
4821100,HM432589,06/05/2006 02:00:00 PM,039XX E 106TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,true,false,0432,004,10,52,11,,,2006,02/04/2016 06:33:39 AM,,,
8136162,HT369820,06/02/2011 12:00:00 AM,032XX W NORTH AVE,0810,THEFT,OVER $500,OTHER,false,false,1422,014,26,23,06,1154228,1910445,2011,02/04/2016 06:33:39 AM,41.910088807,-87.708863363,"(41.910088807, -87.708863363)"
2019254,HH216351,11/10/2001 12:01:00 AM,049XX W ALTGELD ST,1120,DECEPTIVE PRACTICE,FORGERY,BANK,false,false,2521,025,,,10,1143187,1916227,2001,08/17/2015 03:03:40 PM,41.926168638,-87.749279337,"(41.926168638, -87.749279337)"
9224710,HW360959,07/13/2013 04:40:00 PM,100XX S PARNELL AVE,0460,BATTERY,SIMPLE,OTHER,false,false,2232,022,9,73,08B,1174406,1838262,2013,02/04/2016 06:33:39 AM,41.711584728,-87.636886801,"(41.711584728, -87.636886801)"
3962722,HL237899,03/16/2005 02:15:00 PM,044XX W ADAMS ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1113,011,28,26,18,,,2005,02/04/2016 06:33:39 AM,,,
3124233,HJ846866,12/30/2003 11:45:00 PM,004XX N LECLAIRE AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,OTHER,true,false,1532,015,28,25,15,,,2003,02/04/2016 06:33:39 AM,,,
9986505,HY176660,03/08/2015 06:34:00 PM,066XX N TALMAN AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),true,false,2412,024,50,2,26,1157454,1943955,2015,08/17/2015 03:03:40 PM,42.001977184,-87.696096909,"(42.001977184, -87.696096909)"
2827221,HJ482602,07/09/2003 05:45:00 AM,022XX S BLUE ISLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1034,010,25,31,08B,,,2003,02/04/2016 06:33:39 AM,,,
1382515,G079324,02/07/2001 11:00:00 PM,069XX S CLYDE AV,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0331,003,,,18,1191363,1859596,2001,08/17/2015 03:03:40 PM,41.769734032,-87.574097504,"(41.769734032, -87.574097504)"
4468914,HL764292,11/30/2005 06:15:00 PM,060XX N CHRISTIANA AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,1711,017,50,13,26,,,2005,02/04/2016 06:33:39 AM,,,
9454585,HX107453,01/08/2014 09:30:00 AM,065XX S CHAMPLAIN AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0321,003,20,42,05,1181692,1861776,2014,02/04/2016 06:33:39 AM,41.775944964,-87.609479452,"(41.775944964, -87.609479452)"
9114804,HW259266,05/03/2013 08:45:00 PM,004XX E 64TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,0312,003,20,42,18,1180162,1862670,2013,02/04/2016 06:33:39 AM,41.778433391,-87.615060876,"(41.778433391, -87.615060876)"
3724806,HK822642,12/20/2004 12:00:00 PM,026XX W GEORGE ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,1411,014,1,21,06,,,2004,02/04/2016 06:33:39 AM,,,
2559089,HJ144125,01/23/2003 06:00:00 PM,032XX W 114TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2211,022,19,74,06,,,2003,02/04/2016 06:33:39 AM,,,
7400322,HS193686,03/05/2010 09:58:18 PM,019XX W MADISON ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,true,false,1211,012,27,28,08B,1163655,1900042,2010,02/04/2016 06:33:39 AM,41.881348623,-87.674525788,"(41.881348623, -87.674525788)"
5059870,HM667100,10/17/2006 12:00:00 AM,006XX N DEARBORN ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1832,018,42,8,06,,,2006,02/04/2016 06:33:39 AM,,,
9772996,HX423298,09/10/2014 04:00:00 PM,074XX S WABASH AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,0323,003,6,69,08A,1178009,1855637,2014,02/04/2016 06:33:39 AM,41.759183158,-87.623166724,"(41.759183158, -87.623166724)"
7395138,HS197467,03/08/2010 03:30:00 PM,013XX N PULASKI RD,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,true,false,2534,025,27,23,26,1149466,1908864,2010,02/04/2016 06:33:39 AM,41.905844192,-87.726398267,"(41.905844192, -87.726398267)"
8992544,HW139444,01/31/2013 06:25:00 PM,019XX E 95TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),false,false,0413,004,8,51,03,1190735,1842359,2013,02/04/2016 06:33:39 AM,41.722449337,-87.576954828,"(41.722449337, -87.576954828)"
2113583,HH349956,05/04/2002 08:25:00 PM,055XX W DIVERSEY AVE,0320,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),false,false,2514,025,31,19,03,,,2002,02/04/2016 06:33:39 AM,,,
3476907,HK504271,07/18/2004 04:00:00 PM,052XX S PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0815,008,23,62,14,,,2004,02/04/2016 06:33:39 AM,,,
8283040,HT513737,09/25/2011 02:00:00 PM,0000X E MONROE ST,0870,THEFT,POCKET-PICKING,STREET,false,false,0123,001,42,32,06,1176708,1899940,2011,02/04/2016 06:33:39 AM,41.880783766,-87.6265993,"(41.880783766, -87.6265993)"
8053594,HT285485,05/08/2011 11:00:00 AM,011XX N KOLMAR AVE,0860,THEFT,RETAIL THEFT,OTHER,true,false,1111,011,37,23,06,1145813,1907172,2011,02/04/2016 06:33:39 AM,41.901271305,-87.73986017,"(41.901271305, -87.73986017)"
1387124,G064224,01/31/2001 07:00:00 AM,068XX S HERMITAGE AV,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0725,007,,,05,1165897,1859424,2001,08/17/2015 03:03:40 PM,41.769841005,-87.667449267,"(41.769841005, -87.667449267)"
2976882,HJ669048,09/29/2003 05:30:00 AM,036XX W 60TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0823,008,13,65,14,,,2003,02/04/2016 06:33:39 AM,,,
2321168,HH607150,08/26/2002 10:10:00 PM,013XX W MORSE AVE,1680,GAMBLING,OTHER,STREET,true,false,2431,024,49,1,19,,,2002,02/04/2016 06:33:39 AM,,,
3208028,HK222136,03/05/2004 12:00:00 PM,008XX W CUYLER AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,2322,019,46,3,26,,,2004,02/04/2016 06:33:39 AM,,,
6580328,HP652994,10/27/2008 08:00:00 PM,111XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0531,005,9,49,08B,1180888,1831281,2008,02/04/2016 06:33:39 AM,41.692281606,-87.613361976,"(41.692281606, -87.613361976)"
4832489,HM412700,06/13/2006 11:09:00 PM,023XX W CERMAK RD,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1223,012,25,31,16,,,2006,02/04/2016 06:33:39 AM,,,
3180486,HK185986,08/01/2003 08:00:00 AM,006XX E GRAND AVE,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,false,false,1834,018,42,8,12,,,2003,02/04/2016 06:33:39 AM,,,
2515063,HH856990,12/24/2002 03:03:00 AM,024XX N TALMAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1431,014,1,22,14,,,2002,02/04/2016 06:33:39 AM,,,
10218655,HY405224,08/31/2015 08:35:00 PM,005XX W MADISON ST,0460,BATTERY,SIMPLE,OTHER RAILROAD PROP / TRAIN DEPOT,false,false,0121,001,42,28,08B,1173039,1900311,2015,09/10/2015 11:43:14 AM,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
9181681,HW326713,06/19/2013 09:30:00 PM,080XX S DR MARTIN LUTHER KING JR DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,true,false,0631,006,6,44,18,1180297,1851755,2013,02/04/2016 06:33:39 AM,41.748478385,-87.614900171,"(41.748478385, -87.614900171)"
2254004,HH523361,07/20/2002 02:17:31 PM,008XX W 50TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0921,009,3,61,08B,,,2002,02/04/2016 06:33:39 AM,,,
4586716,HM175800,02/11/2006 02:00:00 PM,037XX W MADISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS,true,false,1122,011,28,27,14,,,2006,02/04/2016 06:33:39 AM,,,
8439192,HV116568,11/15/2011 06:00:00 PM,083XX S DAMEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0614,006,18,71,07,1164476,1849310,2011,02/04/2016 06:33:39 AM,41.742116818,-87.672942638,"(41.742116818, -87.672942638)"
4413910,HL706768,10/31/2005 02:00:00 PM,062XX S ARTESIAN AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0825,008,15,66,08B,,,2005,02/04/2016 06:33:39 AM,,,
1764309,G569810,09/22/2001 09:44:33 PM,035XX N KEDZIE AV,2024,NARCOTICS,POSS: HEROIN(WHITE),PARKING LOT/GARAGE(NON.RESID.),true,false,1733,017,,,18,1154380,1923522,2001,08/17/2015 03:03:40 PM,41.945970092,-87.707954589,"(41.945970092, -87.707954589)"
6267173,HP353169,05/23/2008 10:00:00 PM,076XX S SOUTH SHORE DR,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0421,004,7,43,08A,1196662,1855467,2008,02/04/2016 06:33:39 AM,41.758273773,-87.554811094,"(41.758273773, -87.554811094)"
5660702,HN469946,07/16/2007 03:30:00 PM,109XX S TROY ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,2211,022,19,74,26,,,2007,02/04/2016 06:33:39 AM,,,
4547224,HM134579,01/20/2006 08:15:25 AM,066XX S JUSTINE ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,false,true,0725,007,17,67,26,,,2006,02/04/2016 06:33:39 AM,,,
5634491,HN428365,06/24/2007 04:00:00 PM,032XX W WILSON AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1724,017,33,14,05,,,2007,02/04/2016 06:33:39 AM,,,
8287625,HT521606,09/29/2011 10:00:00 PM,048XX W HURON ST,0890,THEFT,FROM BUILDING,RESIDENTIAL YARD (FRONT/BACK),false,false,1531,015,28,25,06,1143962,1904201,2011,02/04/2016 06:33:39 AM,41.89315348,-87.74673376,"(41.89315348, -87.74673376)"
3151035,HK146745,01/24/2004 10:30:00 PM,017XX W WABANSIA AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1433,014,32,24,08B,,,2004,02/04/2016 06:33:39 AM,,,
2657383,HJ237855,03/14/2003 05:12:00 PM,010XX N LARRABEE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),CHA APARTMENT,true,false,1823,018,27,8,18,,,2003,02/04/2016 06:33:39 AM,,,
5170982,HM762582,12/07/2006 07:00:00 PM,022XX W RACE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1313,012,26,24,06,,,2006,02/04/2016 06:33:39 AM,,,
7509744,HS309222,05/15/2010 02:54:02 PM,119XX S EMERALD AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,0524,005,34,53,06,1173473,1825634,2010,02/04/2016 06:33:39 AM,41.676952211,-87.64067557,"(41.676952211, -87.64067557)"
2438255,HH746146,10/29/2002 03:10:00 PM,027XX W MADISON ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA BUS,false,false,1125,011,2,27,08B,,,2002,08/17/2015 03:03:40 PM,,,
9264380,HW408961,08/15/2013 08:00:00 AM,104XX S AVENUE N,0610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,false,false,0432,004,10,52,05,1201176,1836396,2013,02/04/2016 06:33:39 AM,41.705828282,-87.538913213,"(41.705828282, -87.538913213)"
10081061,HY269273,09/01/2007 08:00:00 AM,068XX S CHAMPLAIN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,0321,003,6,42,11,,,2007,08/31/2015 03:43:09 PM,,,
1425579,G144747,03/13/2001 04:50:00 PM,001XX N WELLS ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,0113,001,,,11,1174740,1901612,2001,08/17/2015 03:03:40 PM,41.885416078,-87.633775516,"(41.885416078, -87.633775516)"
5152129,HM748648,11/30/2006 06:47:00 AM,022XX W RACE AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",GOVERNMENT BUILDING/PROPERTY,true,false,1313,012,26,24,07,,,2006,02/04/2016 06:33:39 AM,,,
6761414,HR179204,02/19/2009 07:10:00 PM,019XX W GARFIELD BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,true,false,0915,009,16,61,18,1164157,1868187,2009,02/04/2016 06:33:39 AM,41.793924612,-87.673580917,"(41.793924612, -87.673580917)"
7016270,HR423723,07/11/2009 05:20:00 PM,071XX S JEFFERY BLVD,0560,ASSAULT,SIMPLE,OTHER,true,false,0333,003,5,43,08A,1190778,1858114,2009,02/04/2016 06:33:39 AM,41.765681456,-87.576289633,"(41.765681456, -87.576289633)"
6755402,HR172270,02/15/2009 11:14:13 PM,007XX W MADISON ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1212,012,27,28,06,1171198,1900261,2009,02/04/2016 06:33:39 AM,41.88178734,-87.646821978,"(41.88178734, -87.646821978)"
10318083,HY505749,11/18/2015 06:45:00 AM,064XX S CORNELL DR,0610,BURGLARY,FORCIBLE ENTRY,PARK PROPERTY,false,false,0331,003,5,42,05,1188345,1862700,2015,11/25/2015 03:57:58 PM,41.778324237,-87.58506099,"(41.778324237, -87.58506099)"
9474791,HX128404,01/25/2014 06:00:00 PM,033XX N NATCHEZ AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1632,016,36,17,07,1132455,1921562,2014,02/04/2016 06:33:39 AM,41.941002317,-87.788590428,"(41.941002317, -87.788590428)"
9073215,HW217972,04/03/2013 04:40:00 PM,002XX E 43RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,0215,002,3,38,18,1178426,1876553,2013,02/04/2016 06:33:39 AM,41.816569249,-87.621003344,"(41.816569249, -87.621003344)"
6507517,HP581474,09/19/2008 07:21:41 PM,010XX W THORNDALE AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,2433,024,48,77,06,1168335,1939707,2008,02/04/2016 06:33:39 AM,41.990091396,-87.656190726,"(41.990091396, -87.656190726)"
3199607,HK209171,02/28/2004 12:30:00 AM,026XX N CLARK ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,2333,019,43,7,06,,,2004,02/04/2016 06:33:39 AM,,,
3198370,HK207858,02/27/2004 02:15:00 PM,015XX W PRATT BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,true,false,2432,024,40,1,03,,,2004,02/04/2016 06:33:39 AM,,,
8480120,HV156818,02/13/2012 06:00:00 PM,031XX W 42ND PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0912,009,14,58,08B,1156105,1876287,2012,02/04/2016 06:33:39 AM,41.816317886,-87.702889464,"(41.816317886, -87.702889464)"
2482271,HH809532,11/30/2002 12:10:00 AM,079XX S EXCHANGE AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0422,004,7,46,16,,,2002,02/04/2016 06:33:39 AM,,,
6419117,HP501800,04/02/2008 12:00:00 AM,028XX N SPAULDING AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,true,false,1412,014,35,21,11,1153894,1918605,2008,02/04/2016 06:33:39 AM,41.932487194,-87.709872412,"(41.932487194, -87.709872412)"
3746051,HL111046,01/07/2005 09:47:06 AM,053XX S HERMITAGE AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0932,009,16,61,08B,,,2005,02/04/2016 06:33:39 AM,,,
9167398,HW312523,06/03/2013 08:00:00 PM,062XX S GULLIKSON RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0812,008,23,64,07,1130211,1862056,2013,02/04/2016 06:33:39 AM,41.777747434,-87.798201291,"(41.777747434, -87.798201291)"
2160152,HH409703,05/31/2002 03:55:00 PM,035XX N ELSTON AVE,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,false,false,1733,017,35,21,06,,,2002,02/04/2016 06:33:39 AM,,,
1407392,G122707,03/02/2001 09:45:00 PM,071XX S WHIPPLE ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,false,true,0831,008,,,26,1157318,1856924,2001,08/17/2015 03:03:40 PM,41.763158587,-87.698963966,"(41.763158587, -87.698963966)"
1924490,HH107894,01/04/2002 10:30:00 PM,056XX N RIDGE AV,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,2013,020,,,14,,,2002,02/04/2016 06:33:39 AM,,,
6353765,HP439145,07/08/2008 12:06:33 AM,070XX S THROOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0734,007,17,67,08B,1168878,1857997,2008,02/04/2016 06:33:39 AM,41.765861282,-87.656563363,"(41.765861282, -87.656563363)"
2048607,HH248941,03/17/2002 10:10:57 PM,068XX S NORMAL BL,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,0722,007,,,18,,,2002,02/04/2016 06:33:39 AM,,,
2609558,HJ197341,02/21/2003 07:00:00 PM,038XX W GRENSHAW ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,true,false,1133,011,24,29,26,,,2003,02/04/2016 06:33:39 AM,,,
9108178,HW252819,04/29/2013 02:00:00 PM,048XX N MILWAUKEE AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1623,016,45,11,06,1139624,1931923,2013,02/04/2016 06:33:39 AM,41.96930583,-87.761987376,"(41.96930583, -87.761987376)"
3890650,HL266764,03/30/2005 12:01:00 AM,012XX N BURLING ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,CHA APARTMENT,false,false,1822,018,27,8,20,,,2005,02/04/2016 06:33:39 AM,,,
1577189,G337794,06/09/2001 02:00:00 AM,066XX S VERNON AV,0810,THEFT,OVER $500,RESIDENCE,false,false,0312,003,,,06,1180343,1861275,2001,08/17/2015 03:03:40 PM,41.774601222,-87.614440077,"(41.774601222, -87.614440077)"
1825196,G658379,09/24/2001 12:00:00 AM,005XX W MADISON ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,COMMERCIAL / BUSINESS OFFICE,false,false,0111,001,,,11,1173120,1900351,2001,08/17/2015 03:03:40 PM,41.881991899,-87.639761826,"(41.881991899, -87.639761826)"
2765152,HJ406698,06/04/2003 10:27:51 AM,077XX S BURNHAM AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PRIVATE, BUILDING",false,false,0421,004,7,43,08A,,,2003,02/04/2016 06:33:39 AM,,,
1510658,G253239,05/02/2001 06:00:00 PM,034XX W IRVING PARK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,ABANDONED BUILDING,false,false,1723,017,,,14,1152925,1926423,2001,08/17/2015 03:03:40 PM,41.953959649,-87.713225551,"(41.953959649, -87.713225551)"
1337533,G036740,01/17/2001 04:00:00 PM,011XX W 87 ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0613,006,,,14,1170156,1847147,2001,08/17/2015 03:03:40 PM,41.736059746,-87.652193896,"(41.736059746, -87.652193896)"
9006891,HW154479,02/12/2013 10:30:00 PM,056XX N SPAULDING AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,true,false,1711,017,39,13,26,1153357,1937437,2013,02/04/2016 06:33:39 AM,41.984174151,-87.711343516,"(41.984174151, -87.711343516)"
1649391,G435718,07/24/2001 12:00:00 AM,091XX S LUELLA AV,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0413,004,,,05,1192719,1844997,2001,08/17/2015 03:03:40 PM,41.729640196,-87.569602097,"(41.729640196, -87.569602097)"
8190739,HT425241,07/31/2011 07:05:00 PM,047XX N CUMBERLAND AVE,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,false,false,1614,016,36,76,06,1119318,1930490,2011,02/04/2016 06:33:39 AM,41.965720818,-87.836684841,"(41.965720818, -87.836684841)"
1911670,G766555,11/25/2001 06:00:00 AM,063XX S MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0724,007,,,14,1170697,1862641,2001,08/17/2015 03:03:40 PM,41.778565516,-87.649760823,"(41.778565516, -87.649760823)"
5457592,HN287726,04/16/2007 11:00:00 PM,003XX W 111TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0522,005,34,49,14,,,2007,02/04/2016 06:33:39 AM,,,
9092280,HW236827,03/13/2013 12:00:00 AM,057XX N BROADWAY,0810,THEFT,OVER $500,ATM (AUTOMATIC TELLER MACHINE),false,false,2022,020,48,77,06,1167272,1938249,2013,02/04/2016 06:33:39 AM,41.986113605,-87.660142782,"(41.986113605, -87.660142782)"
8566663,HV223772,04/01/2012 02:00:00 PM,105XX S CAMPBELL AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,2211,022,19,72,06,1161572,1834766,2012,02/04/2016 06:33:39 AM,41.702266348,-87.68398487,"(41.702266348, -87.68398487)"
9336965,HW480657,10/05/2013 09:00:00 AM,135XX S AVENUE O,0820,THEFT,$500 AND UNDER,STREET,true,false,0433,004,10,55,06,1201081,1815536,2013,02/04/2016 06:33:39 AM,41.648588776,-87.539964437,"(41.648588776, -87.539964437)"
5969580,HN762611,12/16/2007 06:57:51 PM,049XX W QUINCY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,1533,015,28,25,08B,,,2007,02/04/2016 06:33:39 AM,,,
2052022,HH235274,03/11/2002 12:20:00 PM,071XX S BENNETT AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0333,003,,,18,,,2002,02/04/2016 06:33:39 AM,,,
9652568,HX302964,06/14/2014 09:50:00 AM,013XX S KARLOV AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1011,010,24,29,18,1149266,1893458,2014,02/04/2016 06:33:39 AM,41.863572317,-87.727532446,"(41.863572317, -87.727532446)"
2923159,HJ604165,09/03/2003 01:18:27 AM,064XX S DAMEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0726,007,15,67,14,,,2003,08/17/2015 03:03:40 PM,,,
5896592,HN679920,10/31/2007 12:47:00 AM,060XX S WASHTENAW AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0825,008,15,66,18,,,2007,02/04/2016 06:33:39 AM,,,
2455502,HH782011,11/15/2002 12:01:00 AM,078XX W BALMORAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1613,016,41,10,14,,,2002,02/04/2016 06:33:39 AM,,,
1580793,G346612,06/14/2001 08:30:00 PM,022XX S WENTWORTH AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2111,002,,,14,1175278,1889736,2001,08/17/2015 03:03:40 PM,41.852815509,-87.632156126,"(41.852815509, -87.632156126)"
9079755,HW224583,04/08/2013 03:45:00 PM,057XX S CARPENTER ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0712,007,16,68,14,1170295,1866701,2013,02/04/2016 06:33:39 AM,41.789715391,-87.651116484,"(41.789715391, -87.651116484)"
7137221,HR546589,09/16/2009 12:00:00 PM,063XX S WENTWORTH AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,CTA PLATFORM,false,false,0722,003,20,68,11,1176046,1863053,2009,02/04/2016 06:33:39 AM,41.779577735,-87.630138783,"(41.779577735, -87.630138783)"
4600560,HM183765,02/16/2006 01:35:00 AM,052XX S INDIANA AVE,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE PORCH/HALLWAY,false,false,0232,002,3,40,03,,,2006,02/04/2016 06:33:39 AM,,,
9194537,HW339296,06/28/2013 03:06:00 PM,040XX W HARRISON ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1132,011,24,26,08A,1149527,1897054,2013,02/04/2016 06:33:39 AM,41.873435105,-87.726481003,"(41.873435105, -87.726481003)"
4651775,HM248123,03/23/2006 12:20:46 PM,023XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,0134,001,3,33,26,,,2006,02/04/2016 06:33:39 AM,,,
